index,alias,name,is_closed,review_count,categories,rating,latitude,longitude,price,city,country,state,display_phone,distance
1593,churrascaria-kowboy-joão-pessoa,Churrascaria Kowboy,False,1,Steakhouses,4.0,-7.1160684,-34.8251076,,João Pessoa,BR,PB,+55 83 3247-3002,7096.49031374451
1594,beçaí-joão-pessoa,Beçaí,False,2,Fast Food,4.0,-7.0787101,-34.8308411,,João Pessoa,BR,PB,,8714.85246860723
1595,china-taiwan-joão-pessoa-2,China Taiwan,False,3,Chinese,4.5,-7.106842,-34.834733,$,João Pessoa,BR,PB,+55 83 3247-3902,6797.628145399694
1596,burger-king-joão-pessoa,Burger King,False,4,Salad; Burgers,4.5,-7.099065,-34.844692,,João Pessoa,BR,PB,+55 83 3246-3217,6665.8623956271
1597,mundo-dos-pastéis-joão-pessoa,Mundo dos Pastéis,False,2,Fast Food,4.5,-7.1090589,-34.8278465,,João Pessoa,BR,PB,+55 83 3227-0680,7223.747665695439
1598,restaurante-peixada-do-amor-joão-pessoa-2,Restaurante Peixada do Amor,False,1,Brazilian,2.0,-7.159011,-34.796444,,João Pessoa,BR,PB,+55 83 3251-1019,9496.245695959891
1599,terraço-bar-joão-pessoa,Terraço Bar,False,1,Restaurants,3.0,-7.1115956,-34.8241196,,João Pessoa,BR,PB,+55 83 3247-5120,7442.814740348162
1600,dona-coxinha-joão-pessoa,Dona Coxinha,False,4,Restaurants,4.0,-7.1091642,-34.827034,,João Pessoa,BR,PB,+55 83 3227-0030,7306.136438805263
1601,birutas-praia-cabedelo,Birutas Praia,False,1,Seafood; Beach Bars,3.0,-7.044201,-34.841294,,Cabedelo,BR,PB,+55 83 98619-8785,12216.578747848042
1602,pizza-hut-joão-pessoa-2,Pizza Hut,False,1,Pizza,3.0,-7.0973396,-34.8342133,,João Pessoa,BR,PB,+55 83 3246-0404,7564.248991959653
1603,subway-joão-pessoa-5,Subway,False,3,Fast Food; Sandwiches,4.0,-7.098517,-34.84508,$$,João Pessoa,BR,PB,+55 83 3212-6486,6688.341868807851
1604,bessa-gril-joão-pessoa,Bessa Gril,False,1,Steakhouses,4.0,-7.0629005,-34.8416328,,João Pessoa,BR,PB,+55 83 3245-3502,10106.724591432196
1605,ronald-lanches-joão-pessoa,Ronald Lanches,False,1,Fast Food,3.0,-7.1191239,-34.8290672,,João Pessoa,BR,PB,+55 83 3247-1627,6528.998867693286
1606,residência-do-mário-cabedelo,Residência do Mário,False,1,Seafood,4.0,-6.9928548,-34.8329138,,Cabedelo,BR,PB,+55 83 3228-2744,17912.42241782156
1607,tartaruga-burger-joão-pessoa,Tartaruga Burger,False,1,Burgers,1.0,-7.1156101,-34.8228607,$,João Pessoa,BR,PB,,7335.74746502228
1608,bobs-joão-pessoa,Bobs,False,1,Fast Food,5.0,-7.1140718,-34.822628,,João Pessoa,BR,PB,+55 83 3247-5487,7447.445523347125
1609,appetito-tratoria-joão-pessoa,Appetito Tratoria,False,2,Italian,2.0,-7.1122899,-34.824131,,João Pessoa,BR,PB,+55 83 3226-6634,7400.768703483133
1610,ultraleve-joão-pessoa,Ultraleve,False,3,Sandwiches,4.0,-7.09731,-34.83571,,João Pessoa,BR,PB,,7055.160817638326
1611,lanchonete-posto-6-joão-pessoa,Lanchonete Posto 6,False,2,Diners,3.0,-7.1146002,-34.8226204,,João Pessoa,BR,PB,+55 83 3226-6505,7412.631777610664
1612,churrasquinho-do-gaúcho-joão-pessoa,Churrasquinho do Gaúcho,False,2,Brazilian; Fast Food,2.0,-7.1146002,-34.8226204,,João Pessoa,BR,PB,,7412.631777610664
1613,sabor-do-beijo-joão-pessoa,Sabor do Beijo,False,1,Cafes; Fast Food,3.0,-7.11260448642113,-34.8231342628333,,João Pessoa,BR,PB,+55 8396012661,7472.154678056526
1614,marmitex-joão-pessoa,Marmitex,False,2,Restaurants,2.0,-7.0672365,-34.841068,,João Pessoa,BR,PB,+55 83 3245-3089,9886.159901382292
1615,jardins-grill-curitiba,Jardins Grill,False,27,Steakhouses; Rodizios,4.5,-25.4427486,-49.2744377,$$$,Curitiba,BR,PR,+55 41 3232-4717,752.9386334684935
1616,whatafuck-curitiba,Whatafuck,False,53,Bars; Burgers,4.0,-25.4365097047794,-49.2846283247373,$,Curitiba,BR,PR,,1237.1623982321462
1617,espaço-carmela-curitiba,Espaço Carmela,False,1,Brazilian; Seafood; Burgers,5.0,-25.427443,-49.2726834,,Curitiba,BR,PR,+55 41 3779-3979,1022.9749395997125
1618,officina-restô-bar-curitiba-3,Officina Restô Bar,False,11,Cocktail Bars; Modern European,4.5,-25.4352604054721,-49.2859596249996,$$,Curitiba,BR,PR,+55 41 3402-0986,1376.840876760618
1619,barolo-trattoria-curitiba,Barolo Trattoria,False,32,Italian,4.5,-25.4462414,-49.2842598,$$$,Curitiba,BR,PR,+55 41 3243-3430,1624.726769665283
1620,quintana-gastronomia-curitiba,Quintana Gastronomia,False,16,Buffets,5.0,-25.4418289013373,-49.2870503754631,$$,Curitiba,BR,PR,+55 41 3078-6044,1597.901847212243
1621,maneki-lamen-curitiba,Maneki Lamen,False,1,Japanese,4.0,-25.436833,-49.269228,,Curitiba,BR,PR,+55 41 4101-6067,312.73899883091946
1622,barbaran-curitiba-2,BarBaran,False,30,Ukrainian; Gastropubs,4.5,-25.431076,-49.2816734,$,Curitiba,BR,PR,+55 41 3322-2912,1112.7713129460917
1623,brasileirinho-curitiba,Brasileirinho,False,4,Bars; Brazilian,4.5,-25.4273243,-49.2717552,$$,Curitiba,BR,PR,+55 41 3223-7959,1040.8259167687463
1624,bar-do-alemão-curitiba,Bar do Alemão,False,42,Pubs; German; Gastropubs,4.5,-25.4276455049415,-49.2729297754578,$$,Curitiba,BR,PR,+55 41 3223-2585,977.4474869012392
1625,restaurante-old-west-curitiba,Restaurante Old West,False,8,Tex-Mex; American (Traditional); Mexican,5.0,-25.438027,-49.2477177,$$$,Curitiba,BR,PR,+55 41 3262-9794,2460.5290846808966
1626,poco-tapas-curitiba,Poco Tapas,False,7,Tapas/Small Plates,5.0,-25.4435702,-49.3023662,$$$,Curitiba,BR,PR,+55 4196828758,3121.215741413452
1627,churrascaria-badida-curitiba,Churrascaria Badida,False,4,Steakhouses,4.5,-25.4489651,-49.2958679,$$$$,Curitiba,BR,PR,+55 41 3243-0473,2758.0040308299585
1628,churrascaria-tropilha-grill-curitiba,Churrascaria Tropilha Grill,False,7,Steakhouses,4.5,-25.43724,-49.27786,,Curitiba,BR,PR,+55 41 3085-5444,582.2466339840406
1629,restaurante-manu-curitiba-2,Restaurante Manu,False,6,Modern European; Brazilian,4.5,-25.43844,-49.28415,$$$$,Curitiba,BR,PR,+55 41 3044-4395,1206.7926946027883
1630,al-bába-curitiba-3,Al Bába,False,5,Arabic,4.0,-25.4385319,-49.2789421,$,Curitiba,BR,PR,+55 41 3018-1077,703.8031265220801
1631,malindi-curitiba,Malindi,False,1,Chinese,5.0,-25.4375779,-49.2753625,,Curitiba,BR,PR,+55 41 3222-1002,302.6233138654298
1632,coco-bambu-curitiba,Coco Bambu,False,5,Seafood,4.5,-25.4391116,-49.2812724,$$$,Curitiba,BR,PR,+55 41 3308-4901,948.64702370622
1633,yü-cozinha-oriental-curitiba-2,Yü Cozinha Oriental,False,8,Japanese; Chinese; Korean,4.5,-25.4321507,-49.2758827,$$,Curitiba,BR,PR,+55 41 3232-3500,594.9610290569054
1634,cantina-do-délio-curitiba,Cantina do Délio,False,12,Italian,4.5,-25.4227431,-49.2494257,$$,Curitiba,BR,PR,+55 41 3078-0010,2755.457383183115
1635,a-pamphylia-curitiba,A Pamphylia,False,14,Italian,4.5,-25.4433689,-49.2894936,$$,Curitiba,BR,PR,+55 41 3342-7055,1903.3654315379013
1636,koda-pub-e-kitchen-curitiba-7,Koda Pub & Kitchen,False,16,Pubs; Gastropubs,4.0,-25.4351501,-49.2768288,$$,Curitiba,BR,PR,+55 41 3040-5255,486.70286951261113
1637,esquina-sabor-grill-curitiba,Esquina Sabor Grill,False,3,Restaurants,4.5,-25.4377899,-49.2767982,,Curitiba,BR,PR,+55 41 3232-8364,482.66854735897584
1638,templo-da-cerveja-curitiba-2,Templo Da Cerveja,False,11,Brasseries; Wine Bars,4.5,-25.4400718582422,-49.2823531383013,$$,Curitiba,BR,PR,+55 41 3532-9155,1087.3958377109152
1639,avenida-paulista-pizza-bar-curitiba-2,Avenida Paulista Pizza Bar,False,10,Pizza; Italian,4.5,-25.4372597,-49.2779694,$$,Curitiba,BR,PR,+55 41 3322-4508,569.7996557438714
1640,madero-comendador-curitiba,Madero Comendador,False,12,Diners; Burgers,4.5,-25.4345682,-49.2778086,$$,Curitiba,BR,PR,+55 41 3092-0021,599.4197439120311
1641,le-réchaud-curitiba-2,Le Réchaud,False,4,Brazilian; Seafood,4.5,-25.428896,-49.3005524,$$$$,Curitiba,BR,PR,+55 41 3339-6006,2535.698621968215
1642,restaurante-popular-de-curitiba-curitiba,Restaurante Popular de Curitiba,False,2,Brazilian,5.0,-25.4380094,-49.275233,,Curitiba,BR,PR,+55 41 3225-6349,342.872600904223
1643,rause-curitiba,Rause,False,13,Cafes; Wine Bars,5.0,-25.4336321,-49.2818111,$$,Curitiba,BR,PR,+55 41 3024-0696,1006.9417002674288
1644,costelão-alto-da-xv-curitiba,Costelão Alto da XV,False,9,Steakhouses,3.5,-25.4271756,-49.2559865,$$,Curitiba,BR,PR,+55 41 3078-4715,1934.5834737310856
1645,izakaya-hyotan-curitiba,Izakaya Hyotan,False,7,Bars; Izakaya,5.0,-25.4326433227369,-49.2860723422453,$$,Curitiba,BR,PR,+55 41 3224-1910,1444.4689928273597
1646,empório-mufs-café-curitiba,Empório Muf's Café,False,4,Cafes; Wine Bars,4.5,-25.4406792,-49.2752466,$$,Curitiba,BR,PR,+55 41 3538-4848,541.8960069094086
1647,babilônia-curitiba-5,Babilônia,False,35,Brazilian; Cocktail Bars; Desserts,4.0,-25.439933,-49.285858,$$,Curitiba,BR,PR,+55 41 3566-6464,1415.6069282394328
1648,ox-room-steakhouse-curitiba,OX Room Steakhouse,False,3,American (Traditional); Steakhouses; Bars,4.5,-25.43866,-49.28472,,Curitiba,BR,PR,+55 41 3039-4577,1284.3279022329407
1649,mexicano-bras-mex-grill-curitiba-4,Mexicano Bras-Mex Grill,False,6,Mexican,5.0,-25.452417,-49.2692596,,Curitiba,BR,PR,+55 41 3333-0300,1805.1539273575013
1650,farnel-curitiba-2,Farnel,False,6,Brazilian,5.0,-25.4274118,-49.2728374,$$$,Curitiba,BR,PR,+55 4184745391,1001.1352657501218
1651,bobardí-curitiba,Bobardí,False,10,French; Lounges,4.5,-25.4089366,-49.251909,$$$,Curitiba,BR,PR,+55 41 3057-3375,3668.07473978657
1652,restaurante-tartine-curitiba,Restaurante Tartine,False,4,Restaurants,4.0,-25.4344788,-49.2865219,$$$,Curitiba,BR,PR,+55 41 3222-4937,1443.585057136256
1653,ohana-restaurante-curitiba,Ohana Restaurante,False,3,Japanese; Buffets; Organic Stores,4.5,-25.4398289,-49.2814636,$,Curitiba,BR,PR,+55 41 3121-5051,1004.7047117587932
1654,tuk-tuk-comida-indiana-e-tailandesa-curitiba-2,Tuk-Tuk Comida Indiana e Tailandesa,False,12,Indian; Thai,4.0,-25.41417,-49.24615,$,Curitiba,BR,PR,+55 41 3354-5125,3608.236439723686
1655,cantinho-da-bica-curitiba,Cantinho da Bica,False,5,Diners,5.0,-25.4033375,-49.2893066,$,Curitiba,BR,PR,+55 41 3338-9266,4039.100535778591
1656,tokyo-u-curitiba,Tokyo-u,False,17,Cocktail Bars; Sushi Bars,4.5,-25.4441956054705,-49.269706066273,$$,Curitiba,BR,PR,+55 41 3223-6532,903.4449021612072
1657,nayme-culinária-árabe-curitiba,Nayme Culinária Árabe,False,1,Arabic,5.0,-25.438368,-49.290727,$$,Curitiba,BR,PR,+55 41 3308-1882,1862.1766233008336
1658,restaurante-spaghetto-curitiba,Restaurante Spaghetto,False,10,Restaurants,5.0,-25.4331532,-49.2797737,$$,Curitiba,BR,PR,+55 41 3013-1294,748.1463246346319
1659,aroma-mineiro-curitiba,Aroma Mineiro,False,3,Restaurants,4.0,-25.4374123,-49.2655373,,Curitiba,BR,PR,+55 41 3077-3551,476.67673510172864
1660,restaurante-tiki-liki-curitiba,Restaurante Tiki Liki,False,16,Asian Fusion,4.5,-25.460815,-49.295538,$,Curitiba,BR,PR,+55 41 3072-0918,3577.630691536765
1661,kandoo-culinária-japonesa-curitiba-2,Kandoo Culinária Japonesa,False,10,Japanese,4.5,-25.4474841840408,-49.285453554305,$$,Curitiba,BR,PR,+55 41 3206-3206,1804.535120857538
1662,taisho-curitiba-2,Taisho,False,14,Japanese,4.5,-25.4458656,-49.2793579,$$$,Curitiba,BR,PR,+55 41 3244-6659,1226.9858517698156
1663,armazém-califórnia-curitiba,Armazém Califórnia,False,10,Specialty Food; Arabic,4.5,-25.4288675,-49.2724792,$$,Curitiba,BR,PR,+55 41 3223-3084,824.9980132655328
1664,priero-bistrô-e-café-curitiba,Priero Bistrô & Café,False,2,Bistros; Cafes,4.5,-25.4355278,-49.2774429,,Curitiba,BR,PR,+55 41 3324-2648,529.4505926880848
1665,maka-steak-house-curitiba,Maka Steak House,False,4,Steakhouses,4.5,-25.4388046,-49.2796364,,Curitiba,BR,PR,+55 41 3323-8000,799.5369660304939
1666,negrita-curitiba,Negrita,False,13,Spanish; Cocktail Bars,4.5,-25.4282055,-49.268898,$,Curitiba,BR,PR,+55 41 3030-6903,978.4736656680126
1667,limoeiro-restaurante-curitiba,Limoeiro Restaurante,False,6,Brazilian; Bars,4.5,-25.4332409,-49.2377281,$$$,Curitiba,BR,PR,+55 41 3014-8014,3506.3913678357767
1668,la-santa-curitiba,La Santa,False,19,Mexican; Bars,4.5,-25.4247429669439,-49.2743240302723,$,Curitiba,BR,PR,+55 41 3232-8899,1313.8862347335316
1669,bar-pote-chopp-curitiba,Bar Pote Chopp,False,6,Restaurants,4.5,-25.4336662,-49.2714882,,Curitiba,BR,PR,+55 41 3225-3116,323.0132731207883
1670,empanadas-don-hugo-curitiba-2,Empanadas Don Hugo,False,1,Brazilian Empanadas,5.0,-25.4160566,-49.2566186,,Curitiba,BR,PR,+55 41 3089-7970,2733.7512823041425
1671,hard-rock-cafe-curitiba,Hard Rock Cafe,False,24,American (Traditional); Cafes,4.0,-25.4383208235842,-49.2810490793129,$$$,Curitiba,BR,PR,+55 41 3091-6060,902.8442467081034
1672,nonna-giovanna-curitiba,Nonna Giovanna,False,7,Restaurants,4.5,-25.4280682,-49.2698288,$$,Curitiba,BR,PR,+55 41 3022-4653,948.638873580703
1673,flor-de-café-curitiba,Flor de Café,False,2,Cafes,3.5,-25.437624,-49.2713547,$,Curitiba,BR,PR,+55 41 3379-9712,157.3710552329049
1674,parrilla-buenos-aires-curitiba,Parrilla Buenos Aires,False,1,Restaurants,5.0,-25.4326191,-49.276371,$$,Curitiba,BR,PR,+55 41 3232-1020,578.0014441008865
1675,tuna-curitiba,Tuna,False,4,Japanese; Asian Fusion,4.5,-25.4213085,-49.2684555,$$,Curitiba,BR,PR,+55 41 3532-5002,1817.1540313390533
1676,tun-fang-curitiba,Tun Fang,False,3,Chinese,4.5,-25.4234867,-49.2855186,$,Curitiba,BR,PR,+55 41 3023-5359,1940.0200080424408
1677,coré-bar-e-restaurante-curitiba,Coré bar e restaurante,False,4,Restaurants,4.5,-25.4339752,-49.2675819,$,Curitiba,BR,PR,+55 41 3039-5755,543.6634097664406
1678,mercearia-fantinato-curitiba,Mercearia Fantinato,False,15,Brazilian,4.5,-25.4060459,-49.2712288,$$,Curitiba,BR,PR,+55 41 3023-1953,3497.350412426895
1679,pastelaria-brasileira-curitiba-2,Pastelaria Brasileira,False,8,Brazilian Empanadas,5.0,-25.4307041,-49.2738647,$,Curitiba,BR,PR,+55 41 3233-4549,645.7450099096044
1680,txapela-curitiba,Txapela,False,3,Bars; Spanish,4.0,-25.4296951,-49.2748413,$$,Curitiba,BR,PR,+55 41 3233-6810,790.1208778065637
1681,tropical-banana-curitiba,Tropical Banana,False,4,Specialty Food; Diners,4.5,-25.4374123,-49.2655373,$$,Curitiba,BR,PR,+55 41 3232-0089,606.925839047143
1682,churrascaria-fogo-forte-curitiba,Churrascaria Fogo Forte,False,3,Steakhouses,4.5,-25.4441416,-49.2738572,,Curitiba,BR,PR,+55 41 3779-9911,885.9255403624248
1683,yutaka-curitiba,Yutaka,False,4,Japanese,4.0,-25.4346253,-49.2765072,$$,Curitiba,BR,PR,+55 41 3019-7388,450.4935341217855
1684,lamen-house-curitiba,Lamen House,False,6,Ramen,4.5,-25.4495038,-49.279916,$$,Curitiba,BR,PR,+55 41 3342-8767,1630.2998794692476
1685,batel-grill-curitiba,Batel Grill,False,28,Steakhouses; Sushi Bars; Seafood,4.5,-25.448965,-49.299559,$$$,Curitiba,BR,PR,+55 41 3342-8101,3071.412029505357
1686,bar-palácio-curitiba,Bar Palácio,False,2,Restaurants,4.0,-25.4346733,-49.2680511,$$,Curitiba,BR,PR,+55 41 3222-3626,501.9461731081223
1687,mineiro-x-pernil-curitiba,Mineiro X-Pernil,False,1,Sandwiches,4.0,-25.4399700164795,-49.2765693664551,,Curitiba,BR,PR,,251.64482954625385
1688,thai-curitiba,Thai,False,10,Thai,4.5,-25.4300433,-49.285461,$$$,Curitiba,BR,PR,+55 41 3039-6980,1498.957557336934
1689,restaurante-del-rosa-curitiba,Restaurante Del Rosa,False,1,Restaurants,5.0,-25.4151421,-49.2708817,$$$,Curitiba,BR,PR,+55 41 3253-0190,2349.5822625744995
1690,dom-parma-trattoria-curitiba,Dom Parma Trattoria,False,4,Restaurants,4.5,-25.4374428,-49.2809525,$$$,Curitiba,BR,PR,+55 41 3077-1300,892.3569078366255
1691,kawiarnia-krakowiak-curitiba,Kawiarnia Krakowiak,False,3,Desserts; Polish; Breakfast & Brunch,4.5,-25.4087029,-49.2707443,$,Curitiba,BR,PR,+55 41 3026-7462,3085.2103441832714
1692,bier-burger-curitiba,Bier Burger,False,3,Brasseries; Burgers,4.5,-25.4345447,-49.260457,$$,Curitiba,BR,PR,+55 41 3501-9806,1217.4031353395003
1693,outback-steakhouse-curitiba,Outback Steakhouse,False,11,Australian; Steakhouses,4.5,-25.4406059951173,-49.2770745521843,$$$,Curitiba,BR,PR,+55 41 3013-7978,667.7689593451961
1694,bom-sabor-curitiba-3,Bom Sabor,False,2,Chinese; Brazilian; Japanese,4.5,-25.4433002,-49.2779427,,Curitiba,BR,PR,+55 41 3322-8349,937.1998996977852
1695,grill-irmãos-curitiba,Grill Irmãos,False,3,Buffets; Chinese,3.5,-25.4383316,-49.2691231,$,Curitiba,BR,PR,+55 41 3079-2825,367.8531641303776
1696,terrazza-40-curitiba,Terrazza 40,False,11,Italian,4.5,-25.4305325,-49.2924042,$$$,Curitiba,BR,PR,+55 41 3014-0141,2091.4758682265724
1697,do-peruano-café-bistrô-curitiba,Do Peruano Café Bistrô,False,4,Cafes; Peruvian,4.5,-25.4286098,-49.2296448,$$,Curitiba,BR,PR,+55 41 3045-6711,4374.085892199571
1698,bom-de-queijo-curitiba,Bom de Queijo,False,3,Diners,4.0,-25.4350243,-49.2696571,$,Curitiba,BR,PR,+55 41 3233-2775,313.8237199585941
1699,suíssa-curitiba,Suíssa,False,3,Brazilian,5.0,-25.4312592,-49.2685242,,Curitiba,BR,PR,+55 41 3044-6868,686.3348552247505
1700,restaurante-mediterrâneo-curitiba,Restaurante Mediterrâneo,False,6,Mediterranean,5.0,-25.4365694,-49.3144101,$$$,Curitiba,BR,PR,+55 41 3317-6980,4467.8231110708775
1701,choripan-curitiba-2,Choripan,False,18,Gastropubs; Bars,4.0,-25.4227142,-49.2819023,$,Curitiba,BR,PR,+55 4188387569,1813.0113085971973
1702,ópera-de-bambu-curitiba,Ópera de Bambu,False,1,Restaurants,4.0,-25.455368,-49.2766876,,Curitiba,BR,PR,+55 41 3018-8468,2136.957335701774
1703,tartaruga-curitiba-2,Tartaruga,False,7,Bars; Brazilian; Gastropubs,4.5,-25.4226036,-49.2521706,$$$,Curitiba,BR,PR,+55 41 3262-0301,2529.221233586609
1704,pantucci-trattoria-curitiba,Pantucci Trattoria,False,4,Italian; Specialty Food,4.0,-25.4152622,-49.2580948,$$,Curitiba,BR,PR,+55 41 3205-3883,2774.274320876429
1705,missal-shawarma-curitiba,Missal Shawarma,False,14,Kebab,4.5,-25.431779,-49.260839,$,Curitiba,BR,PR,+55 41 3082-9648,1261.964851518638
1706,fazenda-de-minas-curitiba,Fazenda de Minas,False,7,Brazilian,4.5,-25.4384441,-49.3022346,$,Curitiba,BR,PR,+55 41 3027-3366,3020.515928110351
1707,la-casa-di-frango-curitiba-12,La Casa Di Frango,False,4,Diners,4.5,-25.435095,-49.2739032,,Curitiba,BR,PR,+55 41 3022-1819,230.74025023925643
1708,churrascaria-los-pampas-são-josé-dos-pinhais,Churrascaria Los Pampas,False,2,Steakhouses,4.5,-25.5240707,-49.1976662,$,São José dos Pinhais,BR,PR,+55 41 3283-5915,11391.133947592536
1709,feira-da-praça-osório-curitiba,Feira da Praça Osório,False,1,Farmers Market; Food Stands,5.0,-25.4330065990007,-49.2758997304492,,Curitiba,BR,PR,,523.4006847032017
1710,madero-curitiba-11,Madero,False,4,Burgers; Sandwiches,4.0,-25.440578,-49.277672,$$$,Curitiba,BR,PR,+55 41 3022-1366,709.963892566987
1711,curitiba-grill-restaurante-curitiba,Curitiba Grill Restaurante,False,1,Restaurants,5.0,-25.4319553,-49.2768822,,Curitiba,BR,PR,+55 41 3225-2896,675.126582399101
1712,pezzo-italian-food-curitiba,Pezzo Italian Food,False,4,Italian,4.5,-25.4350605,-49.2757683,$,Curitiba,BR,PR,+55 41 3019-9777,501.7573965492674
1713,canto-do-monge-curitiba-2,Canto do Monge,False,1,Seafood; Burgers; Brazilian,5.0,-25.4585303,-49.2895372,$$,Curitiba,BR,PR,+55 41 3319-1393,3015.72492549614
1714,o-tradicional-ambulante-curitiba-2,O Tradicional Ambulante,False,1,Fast Food; American (Traditional); Sandwiches,4.0,-25.4368197,-49.2798519,,Curitiba,BR,PR,+55 41 3501-6945,759.1423237993857
1715,durski-curitiba,Durski,False,3,Polish; Ukrainian; International,4.5,-25.4263992,-49.2763557,$$$$,Curitiba,BR,PR,+55 41 3225-7893,1180.7553649950848
1716,steak-grill-curitiba-3,Steak Grill,False,2,Burgers,5.0,-25.4325066,-49.2713737,,Curitiba,BR,PR,,417.6594264796469
1717,bistrot-do-david-curitiba,Bistrot do David,False,8,French; Bistros,4.5,-25.41497,-49.23323,$$$,Curitiba,BR,PR,+55 41 3363-2391,4580.47497451655
1718,jamies-italian-curitiba,Jamie's Italian,False,1,Italian,4.0,-25.4436752,-49.2907161,,Curitiba,BR,PR,+55 41 3020-3402,2002.0976328632853
1719,dali-da-esquina-curitiba,Dali da Esquina,False,16,Sandwiches; Burgers,5.0,-25.4257577,-49.2843214,$,Curitiba,BR,PR,+55 41 3329-0895,1692.915806470049
1720,baraquias-curitiba-3,BaraQuias,False,10,Arabic,4.5,-25.410998,-49.258945,$,Curitiba,BR,PR,+55 41 3387-9050,3128.985372037673
1721,cantinho-do-einsbein-curitiba,Cantinho do Einsbein,False,7,German,4.5,-25.4670238,-49.286293,$$,Curitiba,BR,PR,+55 41 3329-5155,3687.637469976896
1722,restaurante-fonk-curitiba,Restaurante Fonk,False,3,Restaurants,3.5,-25.4419975,-49.2682838,$,Curitiba,BR,PR,+55 41 3076-3816,732.2438192189263
1723,corrientes-348-batel,Corrientes 348,False,4,Steakhouses; Argentine,5.0,-25.4376604,-49.285005,$$$$,Batel,BR,PR,+55 41 3075-0348,1282.4015072091238
1724,na-casa-do-ganso-curitiba,Na Casa do Ganso,False,4,Brasseries; Bistros; Delis,5.0,-25.4170609,-49.2905846,$,Curitiba,BR,PR,+55 41 3014-0401,2855.138148225796
1725,trapista-curitiba,Trapista,False,4,Burgers; Delis,4.5,-25.4184127,-49.2585247,$$,Curitiba,BR,PR,+55 41 3022-7777,2434.179387930425
1726,le-voleur-de-vélo-curitiba,Le Voleur de Vélo,False,21,Cocktail Bars; Tapas Bars,4.5,-25.434871,-49.285823,$$,Curitiba,BR,PR,+55 41 3079-6750,1367.9522173827982
1727,barcelona-bystro-curitiba,Barcelona Bystro,False,1,Mediterranean,5.0,-25.4312477,-49.2784271,,Curitiba,BR,PR,+55 41 3076-9950,842.1635468003166
1728,shizen-curitiba,Shizen,False,2,Japanese; Food Delivery Services,4.0,-25.4326861,-49.2440355,$$,Curitiba,BR,PR,+55 41 3362-4546,2882.356622912175
1729,restaurante-peixinho-curitiba-2,Restaurante Peixinho,False,7,Restaurants,4.5,-25.4531441,-49.2713013,$$,Curitiba,BR,PR,+55 41 3332-7118,1851.1713371000592
1730,sra-chung-curitiba,Sra Chung,False,4,Korean,4.5,-25.4303417,-49.2971497,$,Curitiba,BR,PR,+55 41 3335-8425,2598.949121381905
1731,oriente-árabe-restaurante-curitiba,Oriente Árabe Restaurante,False,6,Restaurants,4.5,-25.4277897,-49.2743225,$$,Curitiba,BR,PR,+55 41 3029-1260,978.4381567346225
1732,nomade-curitiba,Nomade,False,1,Brazilian,5.0,-25.43794,-49.2861751,,Curitiba,BR,PR,,1433.7275291382894
1733,verd-e-co-curitiba,Verd & Co,False,3,Brazilian; Sandwiches,4.5,-25.4390022,-49.2835275,,Curitiba,BR,PR,+55 41 3024-3003,1190.5129133507735
